,desc
541,"- Energie Sion RÃ©gion, Rue des Creusets 8
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A), 2x Steckdose CH Typ 23 (16A) / Freier Zugang
Eintrag/Korrektur: 07-Feb-2017"
542,"- Groupe E, Rue du Scex 38
- 1x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
543,"- Parking Scex,  VILLE DE SION, Rue du Scex, www.sion.ch
- 1x Kabel mit Stecker - CHAdeMO (32A), 1x Steckdose Typ2 (32A, 3-ph), 2x Steckdose CEE rot 400V/32A (32A, 3-ph), 2x Steckdose CEE blau 230V/16A (16A), 2x Steckdose CH Typ 23 (16A) / Freier Zugang"
544,"- Ville de Sion, Rue de la Drague 59
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Freier Zugang / Standort: AccÃ¨s et parcage autorisÃ"
545,"- swisscharge.ch AG, TAMOIL SA, Route TraversiÃ¨re, 4,  -""https://www.tamoil.ch/"", info@tamoilcard.info, +41273235615
- 1x Kabel mit Stecker - CCS Typ2 (0kW), 1x Kabel mit Stecker - CHAdeMO (0kW), 1x Steckdose Typ2 (32A, 3-ph) / Zugang: NewMotion APP, Pl"
546,"- Energie Sion RÃ©gion, 3, place de la Planta,  -""https://www.esr.ch/fr/"", client@esr.ch, +41 27 324 01 11
- 4x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Steckdose CEE rot 400V/32A (32A, 3-ph), 4x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CEE bl"
547,"- Coop Sion sous gare, Rue de l&#39;Industrie 16
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal / Standort: Place de parc NÂ°2
Eintrag/Korrektur: 08-MÃ¤r-2018"
548,"- swisscharge.ch AG,  FordStore Valais, Route de la Drague 60,  -""https://www.durretford.ch/EmplacementConcession/1502/fordstore-valais"", reception@durretauto.ch, +41 27 327 72 73
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A) / Zugan"
549,"- Ã©nergies sion rÃ©gion, Rue TraversiÃ¨re 10 10
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Place de parc Ã  l&#39;arriÃ¨re du garage Atlas Automobiles SA Puissance de recharge maximum 11kW
Eintrag/Kor"
550,"- Elektro-Material AG , Rue de la TraversiÃ¨re, www.elektro-material.ch 
- 1x Steckdose Typ2 (16A, 1-ph) / Zugang: SMS sonstige / Stromkosten: kostenlos / Standort: 2 fÃ¼r Elektrofahrzeuge reservierte ParkplÃ¤tze / Parken: kostenlos
- Hinweis: Ladestatio"
551,"- Ã©nergies sion rÃ©gion, Rue de l&#39;Industrie
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Borne accessible gratuitement durant les heures de bureau d&#39;Ã©nergies sion rÃ©gion. Demande d&#39;activat"
555,"- Energie 360Â° AG, Rue du Pont 9,  -""http://www.energie360.ch"", +41-43-317-22-22
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: Kreditkarte, RFID Lokal, NewMotion RFID, PlugSurfing RFID/APP, virta/swisscharge app / Stromkosten: Kostenpflichtig
- Essen: Die L"
571,"- Ã©nergies sion rÃ©gion, Rue de ComÃ©raz 35
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Parking nord du centre scolaire
Eintrag/Korrektur: 08-MÃ¤r-2018"
572,"- Ã©nergies sion rÃ©gion, Rue de ComÃ©raz 35 35
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Parking nord du centre scolaire
Eintrag/Korrektur: 08-MÃ¤r-2018"
573,"- Ã©nergies sion rÃ©gion, Rue des BochonÃ¨s 1 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A)
Eintrag/Korrektur: 08-MÃ¤r-2018"
552,"- Christophe Michellod SA, Route de Merdesson 3a, +41 27 306 71 50
- 3x Steckdose Typ2 (16A, 3-ph) / Zugang: SMS sonstige
Eintrag/Korrektur: 22-MÃ¤r-2021
Aktiv gemeldet am: 18-MÃ¤r-2021"
553,"- Green Motion SA, Rue des Verdelets 1
- 1x Kabel mit Stecker - CCS Typ2 (22kW), 1x Kabel mit Stecker - CHAdeMO (50kW) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 12-Dez-2020"
556,"- Green Motion SA, Rte du Stade 4
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 12-Dez-2020"
557,"- Green Motion SA, Route de l&#39;Abbaye 31
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 12-Dez-2020"
558,"- Commune de VÃ©troz, Rue du Moulin14, Rue du Moulin, 14
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02 63
Eintrag/Korrektur: 24-Sep"
559,"- Green Motion SA, Av. des Vergers 4
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 12-Dez-2020"
560,"- Commune de Conthey, Route de Scex-Riond84 84
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02 63
Eintrag/Korrektur: 24-Sep-2018"
561,"- Groupe E, Route de SÃ©cheron 2
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID
Eintrag/Korrektur: 07-Mai-2014"
562,"- Commune de Conthey, Rue Centrale 64
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02 63
Eintrag/Korrektur: 24-Sep-2018"
563,"- Commune de Conthey, Rue de l&#39;Eglise 8, Rue de l&#39;Eglise, 8
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02 63
Eintrag/Korrek"
564,"- Groupe E, Route de Bassin 12
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
565,"- Commune de Conthey, Route du Sanetsch30 30
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02 63
Eintrag/Korrektur: 24-Sep-2018"
566,"- Commune de Conthey, Rue Cheutez 13
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02 63
Eintrag/Korrektur: 24-Se"
585,"- Alpiq E-Mobility AG, Route de Riddes 327
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
Eintrag/Korrektur: 20-Sep-2019"
586,"- New Motion (NL), Chemin de Tsamandon 92
- 1x Steckdose Typ2 (16A, 3-ph) / Zugang: ChargePoint RFID/APP, Ladenetz RFID/App, NewMotion RFID, PlugSurfing RFID/APP, EnBW, entega RFID, EWE, SMATRICS RFID
Eintrag/Korrektur: 12-Dez-2020"
587,"- Commune de Nendaz, Parking Mer de Glace
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Freier Zugang / Parken: gebÃ¼hrenpflichtig
Eintrag/Korrektur: 07-Feb-2017"
588,"- Commune de Nendaz, Route des Ecluses 
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Freier Zugang / Parken: gratuit d&#39;avril Ã  novembre
Eintrag/Korrektur: 07-Feb-2017"
554,"- Ã©nergies sion rÃ©gion, Rue des Champlans 42
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, evpass RFID/APP / Stromkosten: Spontanladen via SMS 5.- / 7Kwh / Standort: A proximitÃ© du Lac Sout"
576,"- Commune d&#39;Icogne, CafÃ© d&#39;Icogne, Route de la Bourgesoisie, 1
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27"
1137,"- Parking Europe
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 1-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A)
- Hinweis: Gleich am Eingang des Parkplatzes
Eintrag/Korrektur: 13-Nov-2015"
1138,"- Bruttin FrÃ¨res SA, Route de Sion 79
- 1x Kabel mit Stecker - Typ1 (32A) / Zugang: Siehe Hinweis
- Hinweis: only for visitors
Eintrag/Korrektur: 06-Aug-2016"
1139,"- Sierre-Energie SA, TechnopÃ´le,  -""http://www.sierre-energie.ch/"", info@siesa.ch, +41 27 4511919
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 1-ph), 2x Kabel mit Stecker - Typ1 (32A), 2x Steckdose CH Typ 23 (16A)
- Hinweis: Parking technopÃ´le
Eintrag/Ko"
1140,"- Garage AMINONA, Route de Sion 111
- 1x Kabel mit Stecker - Typ1 (16A) / Zugang: Siehe Hinweis
- Hinweis: nur fÃ¼r die Besucher
Eintrag/Korrektur: 14-Mai-2019"
1141,"- Sierre-Energie SA Parking Complexe Gare SUD, Rue de la MonderÃ¨che 5
- 4x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 4x Kabel mit Stecker - Typ1 (32A)
Eintrag/Korrektur: 25-Okt-2017"
1142,"- Groupe E, Route de Sion 20
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID
Eintrag/Korrektur: 07-Mai-2014
Aktiv gemeldet am: 31-Okt-2015"
1143,"- Sierre-Energie SA, Rue des cinq 4000
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A), 2x Steckdose CH Typ 23 (16A) / Standort: En face des remontÃ©es mÃ©caniques de Zinal
Eintrag/Korrektur: 21-Jan-2018"
1144,"- Ã©nergies sion rÃ©gion, Rue du Prado 18 18
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 08-MÃ¤r-2018"
1145,"- Parking du RÃ©gent, Rue du Bisse 1
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Au Sud du parking du RÃ©gent
Eintrag/Korrektur: 10-Mai-2018"
1146,"- Ã©nergie sion rÃ©gion, Route des MÃ©lÃ¨zes 4
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Parking souterrain du Rhodania Entre les places de parc 242 et 243 situÃ©es Ã  l&#39;entrÃ©e Ã  droite.
Eintrag"
1147,"- Vmotion, route du Rawyl 16, http://www.vmotion.ch , vmotion@viteos.ch, +41 32 886 00 00
- 2x Steckdose Typ2 (16A, 1-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: SMS sonstige, evpass RFID/APP / Stromkosten: Per SMS (5 C"
1148,"- Cave du Rhodan Mounir Weine, Flantheystrasse 1,  -""http://www.rhodan.ch"", mounir@rhodan.ch, +41-27-455-04-07
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Steckdose CEE rot 400V/32A (32A, 3-ph), 1x Steckdose CEE rot 400V/16A (16A, 3-ph), 1 / Zug"
567,"- Green Motion SA, Barrage de Zeuzier
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 12-Dez-2020"
568,"- Ã©nergies sion rÃ©gion, Route de Botyre 18 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 08-MÃ¤r-2018"
569,"- Ã©nergies sion rÃ©gion, Route d&#39;AnzÃ¨re 8
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A)
Eintrag/Korrektur: 08-MÃ¤r-2018"
570,"- Ã©nergie sion rÃ©gion, Route du Village 7 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Parking de l&#39;Ã©glise
Eintrag/Korrektur: 08-MÃ¤r-2018"
574,"- Ã©nergies sion rÃ©gion, Rue du Nord 13 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A)
Eintrag/Korrektur: 08-MÃ¤r-2018"
575,"- Ã©nergies sion rÃ©gion, La Place 3
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: En face de l&#39;office du tourisme
Eintrag/Korrektur: 08-MÃ¤r-2018"
577,"- Ã©nergies sion rÃ©gion, Rue centrale 290
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Place de parc au Nord du rond point Ã  la sortie du village en direction des HaudÃ¨res
Eintrag/Korrektur: 08-MÃ¤r-2"
578,"- Ã©nergies sion rÃ©gion, Rue Centrale 290 290
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Parkplatz nÃ¶rdlich des Kreisverkehrs am Ausgang des Dorfes in Richtung Les HaudÃ¨res
Eintrag/Korrektur: 08-MÃ¤"
579,"- Ã©nergies sion rÃ©gion, Route des Masses 77 77
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Parking du TÃ©lÃ©siÃ¨ge des Masses
Eintrag/Korrektur: 08-MÃ¤r-2018"
580,"- Ã©nergies sion rÃ©gion, Route des Masses 77
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Parking du TÃ©lÃ©siÃ¨ge des Masses
Eintrag/Korrektur: 08-MÃ¤r-2018"
581,"- Commune de Vex, Chemin de la Bourgeoisie 11, Les Collons 1900 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: ExploitÃ© par Ã©nergies Sion rÃ©gion Service de dÃ©pannage +41 27 324 02"
582,"- Ã©nergies sion rÃ©gion, Rue des Collons 5
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: En face de l&#39;Office du Tourisme
Eintrag/Korrektur: 08-MÃ¤r-2018"
583,"- Alpiq E-Mobility AG, chemin de la Bourgeoisie 11
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: easy4you app
- Hinweis: <b>Import from provider, data not yet reviewed.</b>
Eintrag/Korrektur: 12-Jan-2017"
584,"- Ã©nergies sion rÃ©gion, Chemin de la Bourgeoisie 41 
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Devant le self-service Le Sporting
Eintrag/Korrektur: 08-MÃ¤r-2018"
589,"- Green Motion SA, Quai Robert-Comtesse 2
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
590,"- Groupe E, Quai Philippe-Godet 1
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID
Eintrag/Korrektur: 06-Feb-2017"
591,"- Green Motion SA, Route de Fenin
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
592,"- Rue Coulon, www.neuchatelville.ch
- 1x Steckdose CH Typ 13 (10A) / La borne est accessible au moyen d'une clÃ© disponible sur demande au 032 717 77 75 (Ville de NeuchÃ¢tel) et contre le dÃ©pÃ´t d'une caution de CHF 20.- / Stromkosten: gratuite / Stando"
593,"- Groupe E, Move-Ladestation Parking du Seyon, Groupe E SA, Rue de Seyon 38, +41-26-6537200
- 2x Steckdose Typ2 (32A, 3-ph), 2x Steckdose CH Typ 13 (10A) / Zugang: SMS sonstige, MOVE RFID / Stromkosten: Abrechnung via Groupe E; MOVE Abonnement oder per S"
594,"- Vmotion, Quai Max-Petitpierre 4,  -""http://www.vmotion.ch"", vmotion@viteos.ch, +41 32 886 00 00
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: evpass RFID/APP / Standort: rote"
595,"- Viteos SA, Quai Max-Petitpierre 4
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: evpass RFID/APP / Parken: kostenlos
- Hinweis: Vmotion-Ladestation von Greenmotion: Network Two
Eintrag/Korrektur: 06-Feb-2017"
596,"- Hotel Beau Rivage, VMotion, Esplanade du Mont-Blanc,  -""https://www.beau-rivage-hotel.ch/""
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A, 1-ph) / Zugang: Siehe Hinweis, evpass RFID/APP / Standort: Rechts des Hauses in Richtung See z"
597,"- Commune NeuchÃ¢tel, Rue de l'HÃ´pital,  -""http://www.neuchatelville.ch""
- 1x Steckdose CH Typ 13 (10A) / La borne est accessible au moyen d'une clÃ© disponible sur demande au 032 717 77 75 (Ville de NeuchÃ¢tel) et contre le dÃ©pÃ´t d'une caution de CHF"
598,"- HÃ´pital de PourtalÃ¨s, www.neuchatelville.ch
- 1x Steckdose CH Typ 13 (10A) / La borne est accessible au moyen d'une clÃ© disponible sur demande au 032 717 77 75 (Ville de NeuchÃ¢tel) et contre le dÃ©pÃ´t d'une caution de CHF 20.- / Stromkosten: gratu"
599,"- Green Motion SA, Quai Robert-Comtesse 8
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
600,"- Groupe E, Place du Port
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID
Eintrag/Korrektur: 28-Aug-2015"
601,"- TAMOIL, Avenue des Portes-Rouges 22, haib@tamoil.com, +41-22-791-8311
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: EC/Maestro Karte, Kreditkarte / Stromkosten:"
602,"- Viteos SA, Faubourg du Lac 11,  -""https://www.viteos.ch/Activites/Electricite/Vmotion"", vmotion@viteos.ch, +41 800 800 012
- 2x Steckdose Typ2 (16A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: evpass RFID/APP / Stan"
603,"- Green Motion SA, Quai Jeanrenaud 3
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
604,"- Espace de l'Europe, www.neuchatelville.ch
- 1x Steckdose CH Typ 13 (10A) / La borne est accessible au moyen d'une clÃ© disponible sur demande au 032 717 77 75 (Ville de NeuchÃ¢tel) et contre le dÃ©pÃ´t d'une caution de CHF 20.- / Stromkosten: gratuite"
605,"- Green Motion SA, Avenue du Mail 13
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
606,"- Rue de la Promenade-Noire, www.neuchatelville.ch
- 1x Steckdose CH Typ 13 (10A) / La borne est accessible au moyen d'une clÃ© disponible sur demande au 032 717 77 75 (Ville de NeuchÃ¢tel) et contre le dÃ©pÃ´t d'une caution de CHF 20.- / Stromkosten: gr"
607,"- Hotel Palafitte*****, Route des Gouttes-d'Or 2, www.palafitte.ch, reservation@palafitte.ch, +41-32-7230202
- 5x Steckdose CEE rot 400V/32A (32A, 3-ph) / Sich bei der RÃ©ception melden. / Standort: Steckdosen reserviert fÃ¼r GÃ¤ste; Hotel am Neuenburger"
608,"- Green Motion SA, Route des Falaises 14
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
609,"- Green Motion SA, Rue de la MaladiÃ¨re 71c
- 1x Steckdose Typ2 (16A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A), 1x Steckdose Schuko (16A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
628,"- Green Motion SA, Chemin du Port
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
629,"- Move Mobility, Rue de Vigner 9
- 1x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 11-Jul-2021"
630,"- Green Motion SA, La TÃ¨ne 102
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
631,"- CoopÃ©rative Migros NeuchÃ¢tel-Fribourg, Rue de la Fleur-de-Lys 26
- 2x Steckdose Typ2 (16A, 3-ph) / Zugang: RFID Lokal / Standort: Marin-Centre
- Hinweis: Ladestation EV-Box
Eintrag/Korrektur: 10-Aug-2018"
632,"- Green Motion SA, Rue Charles-Perrier 2
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
633,"- Gotthard Fastcharge, Le Verger 1
- 1x Kabel mit Stecker - CCS Typ2 (150kW), 1x Kabel mit Stecker - CHAdeMO (60kW), 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph) / Zugang: virta/swisscharge app / Standort: Parkplatz des H"
634,"- Groupe E, Route des Vergers 
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: kein Zugang mit RFID
Eintrag/Korrektur: 25-Nov-2016"
635,"- Green Motion SA, Route de NeuchÃ¢tel 45
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 11-Jul-2021"
695,"- Pierre Walter ElectricitÃ© SA, Rte de la Neuveville 37
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 1-ph)
Eintrag/Korrektur: 04-MÃ¤r-2016"
610,"- Commune de Milvignes, Rlle du Petit-Port 4
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A), 2x Steckdose CH Typ 23 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 10-Dez-2015"
611,"- Commune de Milvignes, Rue Haute 20
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A), 1x Steckdose CH Typ 23 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 11-Feb-2019"
612,"- Autocarrefour Colombier SA, Avenue de la Gare 28
- 1x Kabel mit Stecker - Typ1 (16A) / Zugang: Siehe Hinweis
- Hinweis: only for visitors
Eintrag/Korrektur: 13-Mai-2016"
613,"- Groupe E, Avenue de la Gare 12 12
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID
Eintrag/Korrektur: 14-Jul-2020"
614,"- Commune de Milvignes, Rue de la Gare 14
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A), 1x Steckdose CH Typ 23 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 11-Feb-2019"
615,"- Groupe E, Route de Boudry 11
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: kein Zugang mit RFID, MOVE RFID
Eintrag/Korrektur: 28-Okt-2014"
616,"- Le Tilleul, 032 842 45 68, 032 842 14 75
- 1x Steckdose CH Typ 13 (10A) / s'annoncer par tÃ©lÃ©phone / Standort: prise dans l'atelier
- Interessant: grande collection privÃ©e de voitures (visite sur demande)
Eintrag/Korrektur: 07-Apr-2009"
617,"- Fasel SA, Route de la Gare 68
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 1x Steckdose CH Typ 23 (16A)
Eintrag/Korrektur: 03-Jun-2016"
618,"- Green Motion SA, Chemin des ClÃ©es 9
- 1x Steckdose Typ2 (16A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A), 1x Steckdose Schuko (16A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
619,"- Parking Avenue du CollÃ¨ge, Avenue du CollÃ¨ge 
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 15-Okt-2018"
620,"- Groupe E, Route du Perreux 8
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
621,"- Restaurant Punjab, ch. des MaladiÃ¨re 16, 032 846 25 65
- 1x Steckdose CH Typ 13 (10A) / s'adresser au personnel / Standort: prÃ¨s du Lac de NeuchÃ¢tel
- Essen: restaurant pakistanais et indien; spÃ©cialitÃ©s Tandoori-Currys; plats Ã  emporter
Eintrag/"
622,"- Groupe E, Rue Ernest-Roulet 4
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
